OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
COSMOS 2251 DEB,1993-036JR,2024-10-09T12:37:25.813344,14.90253991,0.001388,74.0271,20.9493,247.7325,123.8626,0,U,34054,999,83054,7.9169E-03,7.7818E-04,0
COSMOS 2251 DEB,1993-036JT,2024-10-09T00:45:51.114240,14.16151220,0.0132334,74.0621,122.3699,274.5534,241.9766,0,U,34056,999,80317,5.3048E-03,1.1417E-04,0
COSMOS 2251 DEB,1993-036JU,2024-10-09T12:55:22.995840,14.83502021,0.0018283,74.0228,67.7530,287.3334,147.9337,0,U,34057,999,82871,1.2486E-02,1.04572E-03,0
COSMOS 2251 DEB,1993-036JV,2024-10-09T03:15:47.661984,13.55227962,0.0379097,73.9353,154.0752,230.6939,260.4594,0,U,34058,999,77320,1.8608E-03,2.016E-05,0
COSMOS 2251 DEB,1993-036JW,2024-10-09T10:28:35.087808,14.48219852,0.0017373,74.0393,273.6155,94.6492,57.0877,0,U,34059,999,82232,4.2971E-03,1.6074E-04,0
COSMOS 2251 DEB,1993-036JY,2024-10-09T12:49:30.008640,14.38782630,0.0019625,74.0416,335.9238,165.3483,316.6919,0,U,34061,999,82003,1.2604E-03,3.857E-05,0
COSMOS 2251 DEB,1993-036JZ,2024-10-09T07:34:04.828224,14.62000048,0.0098608,74.0347,252.2949,80.2473,47.7911,0,U,34062,999,82281,1.0238E-02,5.5432E-04,0
COSMOS 2251 DEB,1993-036KB,2024-10-09T05:51:36.137664,14.39884263,0.0021155,74.0354,346.3551,164.2697,252.7286,0,U,34064,999,81954,2.7369E-03,8.607E-05,0
COSMOS 2251 DEB,1993-036KC,2024-10-09T13:50:19.543776,14.37287983,0.0016154,74.0372,328.2296,179.5969,302.5870,0,U,34065,999,82037,6.4508E-04,1.9E-05,0
COSMOS 2251 DEB,1993-036KH,2024-10-09T14:16:32.490336,14.60963271,0.0024949,74.0066,229.5053,87.7768,85.4591,0,U,34070,999,82306,6.1928E-03,3.0597E-04,0
COSMOS 2251 DEB,1993-036KK,2024-10-09T00:28:50.419200,14.44736892,0.0057847,74.0627,131.6156,238.3312,272.9344,0,U,34114,999,81566,6.9995E-03,2.4858E-04,0
COSMOS 2251 DEB,1993-036KL,2024-10-09T04:43:17.355360,14.69122087,0.0037759,74.0137,2.6696,298.0857,61.6498,0,U,34115,999,83079,5.2301E-03,3.1195E-04,0
COSMOS 2251 DEB,1993-036KM,2024-10-09T10:11:25.725984,14.48307166,0.0010406,74.0422,270.0706,87.3136,64.5061,0,U,34116,999,82259,4.2791E-03,1.6017E-04,0
COSMOS 2251 DEB,1993-036KN,2024-10-08T19:53:48.996384,14.37063634,0.0059279,74.0421,56.5485,240.7917,118.7300,0,U,34117,999,81967,3.6293E-03,1.0984E-04,0
COSMOS 2251 DEB,1993-036KP,2024-10-09T13:44:26.224800,14.73362395,0.0091949,73.9624,24.3021,318.4496,52.4651,0,U,34118,999,82809,4.0082E-03,2.785E-04,0
COSMOS 2251 DEB,1993-036KR,2024-10-09T10:00:31.005792,13.97881920,0.0184033,73.9921,239.4626,161.4256,342.6045,0,U,34120,999,79979,1.3204E-03,2.137E-05,0
COSMOS 2251 DEB,1993-036KS,2024-10-09T13:54:44.770176,13.88994868,0.0245054,73.9925,110.9829,48.9370,7.0135,0,U,34121,999,79159,4.2689E-03,6.558E-05,0
COSMOS 2251 DEB,1993-036KT,2024-10-09T13:36:18.602208,14.56327767,0.0098268,74.0405,219.4127,226.6085,307.7367,0,U,34122,999,82415,2.9961E-03,1.4175E-04,0
COSMOS 2251 DEB,1993-036KU,2024-10-07T20:48:42.919488,15.70195803,0.0010039,73.9808,85.9667,306.0492,53.9801,0,U,34123,999,82820,3.0703E-02,4.411523E-02,0
COSMOS 2251 DEB,1993-036KX,2024-10-09T09:40:59.732832,15.06680249,0.0032739,73.9899,136.9769,82.1693,334.9598,0,U,34126,999,83769,8.8987E-03,1.36219E-03,0
COSMOS 2251 DEB,1993-036KY,2024-10-09T13:24:49.168224,14.24853443,0.0124984,74.1812,95.8168,55.1321,9.2690,0,U,34127,999,80642,4.5826E-03,1.1598E-04,0
COSMOS 2251 DEB,1993-036KZ,2024-10-09T11:21:54.000288,14.74354801,0.0049091,74.0084,74.4471,304.3424,110.8974,0,U,34128,999,82783,8.8455E-03,6.026E-04,0
COSMOS 2251 DEB,1993-036LA,2024-10-09T13:35:07.463904,14.65025520,0.0039313,74.0390,93.0078,286.0823,73.6018,0,U,34129,999,54987,3.5417E-03,1.923E-04,0
COSMOS 2251 DEB,1993-036LH,2024-10-09T03:27:09.027936,14.75011749,0.0093266,74.0213,166.8521,38.8822,78.5883,0,U,34136,999,83664,2.3813E-03,1.7205E-04,0
COSMOS 2251 DEB,1993-036LL,2024-10-09T13:33:12.289248,14.49903494,0.0046204,74.0357,346.7834,168.2855,318.7662,0,U,34139,999,81907,5.2921E-03,2.0771E-04,0
COSMOS 2251 DEB,1993-036LN,2024-10-08T22:19:02.140032,14.40929688,0.005725,74.0126,111.7491,300.2525,184.8944,0,U,34141,999,81482,5.8854E-03,1.929E-04,0
COSMOS 2251 DEB,1993-036LP,2024-10-09T13:33:36.338688,15.45044567,0.0023036,73.9540,150.6200,131.2435,229.0765,0,U,34142,999,83674,8.9347E-03,4.5105E-03,0
COSMOS 2251 DEB,1993-036LQ,2024-10-09T10:30:12.966912,14.60394448,0.0054303,74.0143,51.2182,310.3463,49.2966,0,U,34270,999,82817,1.7545E-03,8.65E-05,0
COSMOS 2251 DEB,1993-036LR,2024-10-09T10:58:33.155616,14.56229847,0.0020776,74.0272,304.7881,97.1959,331.8024,0,U,34271,999,81951,8.3848E-03,3.7368E-04,0
COSMOS 2251 DEB,1993-036LT,2024-10-09T10:39:03.254688,14.55180608,0.0014171,74.0388,184.8087,53.3459,62.4486,0,U,34273,999,82362,4.7105E-03,2.0428E-04,0
COSMOS 2251 DEB,1993-036LU,2024-10-09T03:35:27.337344,14.56974625,0.0023661,74.0081,171.6935,63.9833,87.2317,0,U,34274,999,82400,5.6571E-03,2.5588E-04,0
COSMOS 2251 DEB,1993-036LV,2024-10-09T00:03:32.093856,14.83645227,0.0006519,74.0242,157.9512,167.2760,192.8584,0,U,34275,999,82461,9.4681E-03,7.9079E-04,0
COSMOS 2251 DEB,1993-036LW,2024-10-09T11:58:07.877856,14.52674622,0.0022336,74.0259,178.8682,69.5264,103.6163,0,U,34276,999,82348,2.624E-03,1.0778E-04,0
COSMOS 2251 DEB,1993-036MT,2024-10-09T07:43:33.072384,14.36006066,0.0016919,74.0515,352.4390,175.5259,252.9387,0,U,34297,999,81899,7.2889E-04,2.096E-05,0
COSMOS 2251 DEB,1993-036MV,2024-10-09T01:44:16.339776,14.84799227,0.0127061,74.0107,145.0190,346.5911,13.1899,0,U,34299,999,82521,6.3505E-03,6.279E-04,0
COSMOS 2251 DEB,1993-036MW,2024-10-09T09:39:34.293600,14.86958379,0.0066232,74.0066,183.2075,36.2573,324.3067,0,U,34300,999,82415,1.8636E-02,1.77787E-03,0
COSMOS 2251 DEB,1993-036MX,2024-10-09T11:15:34.806240,14.62127445,0.0017289,74.0155,285.7175,81.0610,70.8073,0,U,34301,999,82075,1.1467E-02,5.8263E-04,0
COSMOS 2251 DEB,1993-036MY,2024-10-09T12:16:16.242240,14.35539931,0.0083362,74.1824,186.9495,164.9635,250.9404,0,U,34302,999,81552,2.8715E-03,8.585E-05,0
COSMOS 2251 DEB,1993-036MZ,2024-10-09T12:06:52.968672,14.46457991,0.0156162,74.0114,17.0627,259.8249,110.8060,0,U,34303,999,81737,4.4633E-03,1.8704E-04,0
COSMOS 2251 DEB,1993-036NA,2024-10-09T12:07:22.564128,14.32529610,0.0137146,74.0169,191.2682,70.8878,100.8061,0,U,34304,999,81137,4.4417E-03,1.3367E-04,0
COSMOS 2251 DEB,1993-036ND,2024-10-08T10:40:33.049344,13.53042432,0.0397106,74.0527,282.8848,207.0737,309.4337,0,U,34307,999,77039,7.359E-03,8.078E-05,0
COSMOS 2251 DEB,1993-036NK,2024-10-09T13:03:17.535744,14.76241740,0.0032358,73.9920,94.0549,345.3087,14.7143,0,U,34313,999,82650,6.582E-03,4.6253E-04,0
COSMOS 2251 DEB,1993-036NL,2024-10-09T14:19:44.559264,14.15834671,0.01066,74.0096,353.3363,198.7389,281.6010,0,U,34314,999,80580,2.2528E-03,4.658E-05,0
COSMOS 2251 DEB,1993-036NN,2024-10-09T13:31:48.910656,14.72147360,0.0010465,74.0694,104.3952,320.7629,39.2784,0,U,34316,999,82848,4.8719E-03,3.0825E-04,0
COSMOS 2251 DEB,1993-036NP,2024-10-09T07:15:30.276864,13.64048881,0.0338275,73.9275,22.2236,93.1275,300.6935,0,U,34317,999,77761,2.7895E-03,3.256E-05,0
COSMOS 2251 DEB,1993-036NT,2024-10-09T08:39:49.346784,14.46965956,0.0014192,74.0302,241.4132,119.1252,8.5874,0,U,34321,999,82268,3.1992E-03,1.1636E-04,0
COSMOS 2251 DEB,1993-036NV,2024-10-09T08:16:33.731904,14.59149107,0.0079734,73.9595,236.6036,20.0114,141.2651,0,U,34323,999,82140,1.2026E-02,5.9692E-04,0
COSMOS 2251 DEB,1993-036NX,2024-10-09T02:44:26.045376,14.00767921,0.0203551,73.8734,227.9568,325.6712,44.8509,0,U,34325,999,79490,8.4456E-03,1.5083E-04,0
COSMOS 2251 DEB,1993-036NZ,2024-10-08T10:57:47.512224,14.75195093,0.0041518,74.0008,305.1698,235.1825,245.5808,0,U,34327,999,83193,1.986E-02,1.38816E-03,0
COSMOS 2251 DEB,1993-036PC,2024-10-09T09:59:05.576928,15.04454024,0.0005892,74.0157,54.3669,8.4988,53.5279,0,U,34330,999,82889,1.7968E-02,2.60878E-03,0
COSMOS 2251 DEB,1993-036PD,2024-10-07T00:02:27.841632,15.46777246,0.0029775,74.0027,144.4205,170.0052,190.1758,0,U,34331,999,82563,2.8504E-02,1.611568E-02,0
COSMOS 2251 DEB,1993-036PN,2024-10-09T12:23:45.314880,13.77685298,0.0290032,74.0793,304.0481,152.6403,359.6312,0,U,34340,999,78352,2.7564E-03,3.739E-05,0
COSMOS 2251 DEB,1993-036PQ,2024-10-09T13:20:04.940736,14.99420525,0.0061519,74.1636,308.0995,21.3803,98.6012,0,U,34342,999,83582,4.4465E-03,5.7088E-04,0
COSMOS 2251 DEB,1993-036PR,2024-10-09T12:29:08.794752,14.58840752,0.0028233,74.0246,195.7122,220.8770,312.6713,0,U,34343,999,82445,4.3813E-03,2.0648E-04,0
COSMOS 2251 DEB,1993-036PS,2024-10-08T19:21:29.971296,14.11551828,0.0162484,73.9771,155.1817,73.7483,44.8523,0,U,34344,999,80018,7.3301E-03,1.5071E-04,0
COSMOS 2251 DEB,1993-036PU,2024-10-09T13:49:08.142816,13.97026830,0.0217543,73.9985,335.5004,248.0662,233.5577,0,U,34346,999,79410,4.8019E-03,8.166E-05,0
COSMOS 2251 DEB,1993-036PY,2024-10-09T12:58:08.571072,14.76233627,0.0007223,74.0307,79.5858,333.1739,89.6916,0,U,34383,999,82713,6.2469E-03,4.3522E-04,0
COSMOS 2251 DEB,1993-036QB,2024-10-09T13:10:29.682624,15.01747381,0.0006947,74.0061,109.3545,151.9613,273.5810,0,U,34386,999,82583,1.8837E-02,2.54419E-03,0
COSMOS 2251 DEB,1993-036QC,2024-10-09T11:54:08.669952,14.42037744,0.0037594,74.0405,288.8034,134.3632,20.7889,0,U,34387,999,81989,1.2022E-03,3.957E-05,0
COSMOS 2251 DEB,1993-036QD,2024-10-09T12:58:27.765696,14.45260026,0.0011956,74.0414,305.8939,96.4781,30.7231,0,U,34388,999,81944,2.2598E-03,7.917E-05,0
COSMOS 2251 DEB,1993-036QE,2024-10-09T13:03:23.291712,14.39593757,0.0029225,74.0209,324.6278,185.6326,295.7533,0,U,34389,999,81831,1.4624E-03,4.568E-05,0
COSMOS 2251 DEB,1993-036QF,2024-10-09T11:11:10.794624,14.84866706,0.0043342,74.0798,59.3311,155.2839,274.7850,0,U,34390,999,82843,1.2677E-02,1.11317E-03,0
COSMOS 2251 DEB,1993-036QM,2024-10-09T04:56:33.077760,14.60086961,0.0009852,74.0349,234.4069,16.2726,46.0019,0,U,34396,999,82043,9.7327E-03,4.7135E-04,0
COSMOS 2251 DEB,1993-036QR,2024-10-09T12:00:55.168128,14.91366478,0.0042165,73.9959,197.5872,104.8284,255.7574,0,U,34400,999,83479,4.6343E-03,4.7319E-04,0
COSMOS 2251 DEB,1993-036QS,2024-10-08T09:09:54.826848,14.91444078,0.0030027,74.0348,58.6212,228.1289,155.4477,0,U,34401,999,82940,5.6904E-02,6.1064E-03,0
COSMOS 2251 DEB,1993-036RA,2024-10-09T14:20:04.432992,14.56567365,0.0082933,74.0663,41.0737,228.5321,142.5292,0,U,34409,999,82941,1.0759E-03,4.994E-05,0
COSMOS 2251 DEB,1993-036RB,2024-10-08T16:43:34.188672,14.86295649,0.0044222,73.7589,73.2703,355.0553,16.4441,0,U,34410,999,83319,1.5854E-02,1.44964E-03,0
COSMOS 2251 DEB,1993-036RD,2024-10-07T09:31:30.389664,14.40513644,0.0207757,73.9526,52.1324,244.4266,113.5286,0,U,34412,999,81444,6.4204E-03,2.6459E-04,0
COSMOS 2251 DEB,1993-036RE,2024-10-09T11:32:15.255168,14.24433820,0.0093792,74.0337,321.9708,142.6065,285.0845,0,U,34413,999,81007,4.7864E-03,1.1593E-04,0
COSMOS 2251 DEB,1993-036RM,2024-10-09T13:53:12.805152,14.66598054,0.0107423,74.0351,213.0965,83.5380,88.5359,0,U,34420,999,83474,8.0656E-04,4.853E-05,0
COSMOS 2251 DEB,1993-036RS,2024-10-09T02:10:13.437984,14.56628339,0.0025209,74.0248,155.1018,24.7612,335.4755,0,U,34425,999,82470,1.9755E-03,8.832E-05,0
COSMOS 2251 DEB,1993-036RV,2024-10-09T00:40:00.914304,14.87576555,0.0013186,74.0246,127.9925,289.5393,191.8787,0,U,34428,999,82504,1.4214E-02,1.31799E-03,0
COSMOS 2251 DEB,1993-036RW,2024-10-09T14:17:59.400960,14.83914226,0.0028477,74.0011,330.3956,236.3041,250.6857,0,U,34429,999,82990,4.0169E-03,3.3748E-04,0
COSMOS 2251 DEB,1993-036RX,2024-10-09T06:55:23.193696,14.37793222,0.0062208,74.0555,14.7187,194.0605,165.8820,0,U,34430,999,81778,2.6199E-03,8.053E-05,0
COSMOS 2251 DEB,1993-036RY,2024-10-09T07:17:05.930304,14.26580012,0.007172,74.0769,231.3883,323.4666,36.1600,0,U,34431,999,81013,4.5547E-03,1.1286E-04,0
COSMOS 2251 DEB,1993-036RZ,2024-10-09T08:26:01.713408,14.00996537,0.0187137,73.8292,137.8684,296.1819,116.3561,0,U,34432,999,79666,2.9148E-03,5.059E-05,0
COSMOS 2251 DEB,1993-036SA,2024-10-09T10:54:31.874976,14.08916363,0.0159669,74.0193,193.0005,66.8450,294.9420,0,U,34433,999,79894,7.8412E-03,1.5256E-04,0
COSMOS 2251 DEB,1993-036SB,2024-10-09T06:39:10.765152,13.83072199,0.0300443,74.0668,16.9626,252.9190,136.1372,0,U,34434,999,78038,2.2668E-02,3.5213E-04,0
COSMOS 2251 DEB,1993-036SG,2024-10-09T10:56:34.762560,15.35787540,0.0026043,74.0262,296.8306,51.8566,308.4980,0,U,34439,999,83290,1.3819E-02,5.20055E-03,0
COSMOS 2251 DEB,1993-036SK,2024-10-09T05:08:34.040832,14.97548786,0.0038069,74.0056,212.6336,94.8071,265.7463,0,U,34442,999,83461,1.0068E-02,1.21263E-03,0
COSMOS 2251 DEB,1993-036SP,2024-10-09T09:21:10.003104,14.48503171,0.0050963,74.0412,141.9799,25.0941,335.2678,0,U,34446,999,82475,6.6989E-04,2.528E-05,0
COSMOS 2251 DEB,1993-036SS,2024-10-09T05:31:59.756736,14.68951078,0.0041245,74.0432,199.2597,1.7021,123.1615,0,U,34449,999,82330,1.1789E-02,7.0633E-04,0
COSMOS 2251 DEB,1993-036SU,2024-10-09T05:05:16.124352,14.68617850,0.0042768,74.0555,216.2413,0.4644,359.6558,0,U,34451,999,82271,1.4313E-02,8.5377E-04,0
COSMOS 2251 DEB,1993-036SV,2024-10-09T08:25:25.777920,14.96559114,0.0085181,74.0415,341.5416,175.6331,310.0442,0,U,34452,999,84205,3.1199E-03,3.8385E-04,0
COSMOS 2251 DEB,1993-036SW,2024-10-09T07:50:13.944192,14.75157713,0.0035432,74.1584,250.2115,230.5532,252.0405,0,U,34453,999,82416,1.5963E-02,1.10614E-03,0
COSMOS 2251 DEB,1993-036SX,2024-10-09T13:52:00.426144,14.37725509,0.0034908,74.0617,347.4374,161.3277,198.9167,0,U,34454,999,81897,9.0965E-04,2.731E-05,0
COSMOS 2251 DEB,1993-036TA,2024-10-09T10:45:14.057568,14.98206613,0.0053314,73.9875,254.3412,133.0510,13.2273,0,U,34457,999,83254,9.3177E-03,1.1569E-03,0
COSMOS 2251 DEB,1993-036TB,2024-10-09T08:43:08.333760,14.96764682,0.0008249,74.0123,135.7600,169.1042,247.4265,0,U,34458,999,82543,2.0685E-02,2.45259E-03,0
COSMOS 2251 DEB,1993-036TC,2024-10-09T10:01:52.821408,13.99405370,0.0191706,74.0779,275.5400,88.8379,273.4709,0,U,34459,999,79703,1.7654E-03,2.988E-05,0
COSMOS 2251 DEB,1993-036TH,2024-10-08T08:25:26.948640,14.87591205,0.0035925,74.0132,241.5397,148.5151,338.5272,0,U,34464,999,83365,3.1483E-02,3.02073E-03,0
COSMOS 2251 DEB,1993-036TJ,2024-10-09T00:57:23.993856,15.08083472,0.0033927,74.0426,130.3130,220.3821,139.4852,0,U,34465,999,82596,1.4017E-02,2.25828E-03,0
COSMOS 2251 DEB,1993-036TM,2024-10-09T11:38:40.352928,14.45935176,0.0075965,74.0152,200.4480,89.2243,271.7618,0,U,34468,999,82253,1.368E-03,5.02E-05,0
COSMOS 2251 DEB,1993-036TR,2024-10-09T04:41:57.861312,13.68291373,0.0334885,74.0825,83.6824,313.1921,44.1654,0,U,34472,999,77846,1.5111E-03,1.883E-05,0
COSMOS 2251 DEB,1993-036TS,2024-10-09T12:28:55.006176,14.80360068,0.0008038,74.0190,193.2699,283.3319,250.2158,0,U,34473,999,82421,9.6086E-03,7.4142E-04,0
COSMOS 2251 DEB,1993-036TT,2024-10-09T14:26:20.548608,14.02361314,0.0208901,74.0809,353.2115,172.5482,311.2779,0,U,34474,999,79483,6.6313E-03,1.2325E-04,0
COSMOS 2251 DEB,1993-036TV,2024-10-09T12:10:17.879232,13.75358831,0.0339714,74.0084,82.4300,34.5247,327.7431,0,U,34476,999,77720,6.8231E-03,9.976E-05,0
COSMOS 2251 DEB,1993-036TW,2024-10-09T10:16:51.585312,14.52168969,0.0080671,73.9801,164.9333,93.2949,316.7373,0,U,34477,999,82382,3.5843E-03,1.5169E-04,0
COSMOS 2251 DEB,1993-036TX,2024-10-08T09:15:04.837824,14.75144523,0.0069439,74.0526,149.4218,120.3482,52.6265,0,U,34478,999,82557,4.5566E-02,3.35E-03,0
COSMOS 2251 DEB,1993-036UA,2024-10-09T14:13:37.233120,14.30064373,0.0072445,73.9789,118.3512,28.2612,27.6402,0,U,34481,999,81308,2.0976E-03,5.553E-05,0
COSMOS 2251 DEB,1993-036UB,2024-10-09T13:30:04.479840,14.55350732,0.0053058,74.0438,326.3290,134.6452,344.5739,0,U,34482,999,81911,5.0615E-03,2.2428E-04,0
COSMOS 2251 DEB,1993-036UE,2024-10-09T03:38:16.106784,13.53667627,0.0387265,73.9191,179.0478,286.7979,228.4202,0,U,34544,999,77066,3.1731E-03,3.421E-05,0
COSMOS 2251 DEB,1993-036UG,2024-10-09T14:15:48.318336,14.42182197,0.0020458,74.0338,327.6136,151.9026,331.6679,0,U,34546,999,81831,2.0537E-03,6.76E-05,0
COSMOS 2251 DEB,1993-036UH,2024-10-09T12:34:23.570688,14.60249086,0.0023671,74.0358,209.0013,33.4304,326.8350,0,U,34547,999,82228,6.4369E-03,3.1299E-04,0
COSMOS 2251 DEB,1993-036UL,2024-10-09T00:43:44.610816,14.86181477,0.0074562,73.9662,136.2832,61.8477,299.0209,0,U,34550,999,81097,2.3339E-02,2.22001E-03,0
COSMOS 2251 DEB,1993-036UN,2024-10-09T04:55:39.317952,14.99547880,0.0005328,74.0114,184.5533,208.2457,314.1508,0,U,34552,999,82244,2.1516E-02,2.7519E-03,0
COSMOS 2251 DEB,1993-036UP,2024-10-09T11:25:58.944288,14.50424841,0.0019269,74.0273,284.5435,103.4951,50.5177,0,U,34553,999,81854,5.9427E-03,2.3332E-04,0
COSMOS 2251 DEB,1993-036UQ,2024-10-08T07:21:12.978144,14.36559766,0.0023105,74.0424,10.8135,185.4912,231.9866,0,U,34554,999,81571,5.9697E-03,1.7614E-04,0
COSMOS 2251 DEB,1993-036UR,2024-10-09T13:53:30.511104,15.34350656,0.0006094,73.9942,102.2668,152.9005,274.5225,0,U,34555,999,82452,2.2904E-02,8.25521E-03,0
COSMOS 2251 DEB,1993-036US,2024-10-08T08:02:27.866400,14.61227850,0.0011901,74.0232,240.5828,38.2250,112.3790,0,U,34556,999,82003,5.3723E-02,2.76492E-03,0
COSMOS 2251 DEB,1993-036UW,2024-10-09T10:40:05.156832,14.58506115,0.0018224,74.0216,250.1674,71.6230,65.0242,0,U,34560,999,81960,8.5021E-03,3.9795E-04,0
COSMOS 2251 DEB,1993-036UX,2024-10-09T10:36:00.847872,15.01589732,0.0011873,74.0144,60.8090,268.7992,91.1835,0,U,34561,999,82602,2.1844E-02,2.95762E-03,0
COSMOS 2251 DEB,1993-036UZ,2024-10-09T08:46:45.254784,14.43889063,0.0011795,74.0384,283.9758,128.3331,297.1017,0,U,34563,999,81993,2.4793E-03,8.446E-05,0
COSMOS 2251 DEB,1993-036VA,2024-10-09T12:23:01.720896,14.39386784,0.0018271,74.0337,311.4660,167.8430,342.8840,0,U,34564,999,81827,9.8982E-04,3.06E-05,0
COSMOS 2251 DEB,1993-036VD,2024-10-09T13:07:00.865056,14.23296105,0.0074009,74.0435,208.8611,24.8123,148.2962,0,U,34567,999,81016,1.1365E-03,2.623E-05,0
COSMOS 2251 DEB,1993-036VF,2024-10-09T09:21:28.812384,14.22480578,0.0162231,73.9919,253.2618,180.3987,339.4098,0,U,34569,999,80857,2.5831E-03,6.57E-05,0
COSMOS 2251 DEB,1993-036VG,2024-10-09T04:42:43.468416,13.98280939,0.0195357,73.9594,244.5381,217.5611,154.0851,0,U,34570,999,79593,2.5676E-03,4.287E-05,0
COSMOS 2251 DEB,1993-036VH,2024-10-09T09:02:40.743744,14.37269154,0.0078493,74.0442,260.7320,40.2407,320.4520,0,U,34571,999,81096,1.3862E-02,4.3055E-04,0
COSMOS 2251 DEB,1993-036VJ,2024-10-08T20:00:01.072800,14.39232457,0.0075941,74.0153,197.9759,13.6184,42.5142,0,U,34572,999,81167,1.188E-02,3.8293E-04,0
COSMOS 2251 DEB,1993-036VL,2024-10-09T08:08:04.053984,14.61890273,0.0078997,74.0715,149.9929,285.2753,193.5951,0,U,34574,999,82482,4.3331E-03,2.2705E-04,0
COSMOS 2251 DEB,1993-036VN,2024-10-09T03:10:33.062304,14.50661021,0.000618,74.0374,229.4558,114.3512,257.5147,0,U,34576,999,82235,3.9243E-03,1.5424E-04,0
COSMOS 2251 DEB,1993-036VP,2024-10-09T04:35:56.285088,14.86389079,0.0019271,74.0315,336.4636,236.8417,123.0915,0,U,34577,999,83024,9.6254E-03,8.6258E-04,0
COSMOS 2251 DEB,1993-036VR,2024-10-09T10:49:09.784416,14.42941064,0.0025781,74.0541,301.8701,119.8251,358.0532,0,U,34579,999,81976,1.9813E-03,6.633E-05,0
COSMOS 2251 DEB,1993-036VU,2024-10-09T07:38:25.266336,14.40371212,0.0050669,74.0231,349.3502,206.9456,152.9068,0,U,34582,999,81757,3.4306E-03,1.1045E-04,0
COSMOS 2251 DEB,1993-036WA,2024-10-09T14:32:30.583392,14.39855284,0.0017561,74.0465,342.2914,146.9780,333.9517,0,U,34588,999,81768,1.5601E-03,4.885E-05,0
COSMOS 2251 DEB,1993-036WB,2024-10-09T09:20:11.804928,13.84868547,0.0253265,73.9255,67.0057,94.9592,297.2160,0,U,34589,999,78765,2.9004E-03,4.179E-05,0
COSMOS 2251 DEB,1993-036WC,2024-10-09T02:24:11.695104,14.53878332,0.0071438,74.0452,54.7809,292.9390,241.7503,0,U,34590,999,82874,7.1327E-04,3.073E-05,0
COSMOS 2251 DEB,1993-036WE,2024-10-09T03:22:55.392096,14.18922228,0.0148583,73.7346,170.3727,98.9330,52.3129,0,U,34609,999,80531,3.8846E-03,9.02E-05,0
COSMOS 2251 DEB,1993-036WF,2024-10-09T11:19:14.038464,14.03382963,0.0188501,74.0200,293.0463,162.1170,198.6722,0,U,34610,999,79529,3.8335E-03,6.996E-05,0
COSMOS 2251 DEB,1993-036WG,2024-10-09T13:25:02.140320,14.59970215,0.0027608,74.0589,205.4294,358.8605,58.0749,0,U,34611,999,82106,3.6171E-03,1.7455E-04,0
COSMOS 2251 DEB,1993-036WJ,2024-10-08T09:42:14.081760,14.21627216,0.0120978,73.9663,337.2899,264.2825,107.4850,0,U,34613,999,80336,3.2129E-02,7.6729E-04,0
COSMOS 2251 DEB,1993-036WK,2024-10-08T08:28:31.931904,14.05028345,0.0223668,73.8803,31.9842,111.8589,306.3448,0,U,34614,999,78690,1.7829E-01,3.75263E-03,0
COSMOS 2251 DEB,1993-036WL,2024-10-09T08:51:09.237024,13.51200758,0.0406311,74.0046,262.2273,257.4212,259.2409,0,U,34615,999,77013,4.8081E-03,5.206E-05,0
COSMOS 2251 DEB,1993-036WQ,2024-10-09T02:45:33.390720,14.62631098,0.0095524,74.0458,304.3740,150.8408,209.8142,0,U,34619,999,83040,8.6941E-04,4.692E-05,0
COSMOS 2251 DEB,1993-036WR,2024-10-08T00:48:46.041408,14.36395879,0.0094675,74.0584,299.4671,81.9578,279.2304,0,U,34620,999,80652,9.1087E-03,2.8169E-04,0
COSMOS 2251 DEB,1993-036WT,2024-10-09T04:36:36.366912,14.19256723,0.0110564,74.0449,356.2112,183.2508,207.8776,0,U,34622,999,80359,5.2029E-03,1.1589E-04,0
COSMOS 2251 DEB,1993-036WX,2024-10-09T13:17:47.913792,14.64615340,0.0032224,74.0524,74.0346,277.3922,152.1946,0,U,34626,999,82842,3.09E-03,1.6552E-04,0
COSMOS 2251 DEB,1993-036XF,2024-10-09T00:22:40.417248,14.53210152,0.0047024,74.0521,127.1948,341.9741,170.3594,0,U,34634,999,82533,1.4994E-03,6.283E-05,0
COSMOS 2251 DEB,1993-036XG,2024-10-09T12:08:54.919680,14.59507288,0.0034069,74.0494,175.0806,352.5316,69.8283,0,U,34635,999,66936,3.6685E-03,1.7574E-04,0
COSMOS 2251 DEB,1993-036XJ,2024-10-09T05:22:28.000416,14.54487824,0.0055268,74.0523,197.1093,15.6059,135.8859,0,U,34637,999,82268,5.169E-03,2.2517E-04,0
COSMOS 2251 DEB,1993-036XK,2024-10-09T11:32:52.260288,15.43026151,0.0010122,74.0036,64.0150,1.3092,59.0046,0,U,34638,999,82666,2.5428E-02,1.240626E-02,0
COSMOS 2251 DEB,1993-036XL,2024-10-08T21:28:37.638048,15.46197059,0.000646,73.9930,112.4343,186.7004,173.4122,0,U,34639,999,82465,2.5762E-02,1.391458E-02,0
